"Woche";"Jahr";"Lufttemperatur";"Bedeckungsgrad";"Windgeschwindigkeit";"Niederschlagshoehe";"Sonnenscheindauer";"LufttemperaturMax";"Hitze";"Sommer"
4;2020;0.865485931993654;6.04450980627074;2.29475635366586;0.0903693333036666;1.65905789970031;0;0;0
4;2021;1.93697235348786;7.16482407931963;3.78322707519995;4.00740412378545;1.02522536708263;0;0;0
4;2022;3.42042312701855;6.89475070558253;4.55659738921627;0.678101867461734;1.01769561623156;0;0;0
4;2023;0.637542467596261;7.54865669751433;2.85739787666298;0.0893762975615684;0.531881718865796;0;0;0
4;2024;6.3862628344136;5.49032260825065;5.20876650994662;1.99634603239261;3.23362115737785;0;0;0
4;2025;3.20870677718654;7.44186992635242;3.49073423371769;2.92924936972525;1.89110401202186;0;0;0
4;2026;-1.00099200881786;5.21431793403381;3.01256647195042;0.809363666393391;4.1609684494642;0;0;0
5;2000;6.9459760829344;5.99747273944022;4.90981551305991;0.847573634747009;1.99148987880582;0;0;0
5;2001;0.721198454821324;6.82904295795259;2.57583407642713;2.97351630841273;1.11301335514977;0;0;0
5;2002;9.6048142208469;4.82799036060445;5.35537877244899;0.505728525730443;4.26238273808811;0;0;0
5;2003;0.865271133673017;7.08613138811061;4.6769712238712;2.59344668294912;0.939278311873469;0;0;0
5;2004;1.63508555134707;7.0001064578131;4.88543633155276;1.63706785744238;1.01577013327765;0;0;0
5;2005;1.92639999726154;5.0912687477857;3.67597716120486;1.19608604940533;3.20347220201654;0;0;0
5;2006;-2.84016591672671;5.98953906505394;1.82858186896789;0.0846060633030334;2.52852128043761;0;0;0
5;2007;5.53897348652761;6.68259038216986;3.62096551417241;0.24973428335236;1.16372082037555;0;0;0
5;2008;3.52930294093988;6.15863840114742;4.2770403701035;1.42156934562676;1.8337924175337;0;0;0
5;2009;-0.813482146066281;5.45000145480934;2.98326045023782;0.0172103945271784;2.76832349482858;0;0;0
5;2010;0.869630598234717;6.96515782969831;3.84824585935588;1.50730742175265;0.924984553347859;0;0;0
5;2011;2.26622309244543;7.21992061875609;4.68375303156594;0.978665991178721;0.557393940120047;0;0;0
5;2012;-7.67017829116383;2.3030402092187;3.51812333017839;0.0200941689529994;6.39558302768074;0;0;0
5;2013;5.59038268331881;6.90349565012006;5.57351339879405;3.56397481297142;0.604699718793912;0;0;0
5;2014;1.2761741595053;5.60265836455468;3.67203907789049;0.477358716618544;3.24040450545896;0;0;0
5;2015;1.88032053728676;6.83497755314761;4.26523279516798;2.43729001538675;0.602936832178329;0;0;0
5;2016;6.93170388981788;6.64605019263387;5.47230368203687;1.68281390934655;1.15405523825498;0;0;0
5;2017;3.73729480769988;6.87590955535892;3.29300921322199;1.57921813411288;1.14924290010252;0;0;0
5;2018;3.89474608442344;6.76902693793441;4.23387840190049;1.67150268112804;1.05423580576755;0;0;0
5;2019;1.08203669884933;6.68690200917728;3.66141109660105;1.0580588735668;1.17716787986356;0;0;0
5;2020;7.49367123705006;7.06897377748948;5.6504619618703;3.75175372987442;0.801099835863275;0;0;0
5;2021;3.8783117023152;7.55978307936926;3.89939052046232;5.01548807141916;0.641316585339972;0;0;0
5;2022;5.06780541154845;7.04499862220998;5.9026838665067;3.53512354754403;0.899986136522732;0;0;0
5;2023;4.666501217761;7.19021152927847;5.44443757926572;2.22348062279532;0.69327381736837;0;0;0
5;2024;6.67321524845576;7.16995099859825;4.3217006207757;1.38147206167022;2.08581269928749;0;0;0
5;2025;4.30523183670535;5.60176100392114;3.51660536499455;1.46691010476339;3.17256075540547;0;0;0
5;2026;0.981308780715732;7.55738918203773;3.19033304864711;1.39871925431608;1.01060401972379;0;0;0
6;2000;5.39905882393213;5.59588100686499;5.59168773287647;2.85254583077315;2.66636805991761;0;0;0
6;2001;7.35674235668844;6.29599893199879;4.20170726155247;0.977636499626028;2.45191529928851;0;0;0
6;2002;8.17706792590399;6.8477182599111;5.36655444666755;3.05634459469867;1.25169262788202;0;0;0
6;2003;0.958607079958033;6.56847821808106;3.57486260609411;1.26631157908429;1.3416467414838;0;0;0
6;2004;9.61263767203121;6.77185594306732;5.81878877708727;2.45600861931747;1.26595506521825;0;0;0
6;2005;2.54126695066827;5.55093937895045;4.37408830521558;4.66518607011496;2.5685093681164;0;0;0
6;2006;1.38910279340509;7.28951304963981;4.13332608781229;1.9074094295607;0.749660002498849;0;0;0
6;2007;2.48313448086412;6.603758371572;3.35273957714683;2.77418671878878;1.14806690069129;0;0;0
6;2008;4.76511658157458;3.96009697587926;3.62130080493745;1.82197121531349;4.98857717934718;0;0;0
6;2009;1.78160847144038;6.38099847844058;2.80924693933787;0.755116222151098;1.60560084481634;0;0;0
6;2010;-3.87177960836532;7.675222714195;3.00336078073627;0.587121000771905;0.245708569169338;0;0;0
6;2011;4.62254047365169;6.11075258143081;3.54720034778501;1.99708199476611;2.62386897131287;0;0;0
6;2012;-8.51627931654769;3.63480930872595;3.08732707023648;0.0380206719849932;5.27454391727098;0;0;0
6;2013;0.663293277582757;6.43405931172114;3.68075886278409;1.86526377404928;2.13792448341432;0;0;0
6;2014;4.84507752422258;5.90783303581056;4.85882239174079;0.770026819838122;1.81393536196512;0;0;0
6;2015;-0.721860307495349;4.99265526666655;3.67707956437874;0.349598387044324;3.29022573506381;0;0;0
6;2016;4.39877847361404;6.67605178436645;5.1535301376592;3.35056010159704;1.33450893338514;0;0;0
6;2017;0.829817258831121;7.00348555203168;3.36934323060097;0.360447841661974;1.2779553596032;0;0;0
6;2018;-0.594820878739074;5.17308482907702;2.97347642952133;0.49718571411456;3.0807932647462;0;0;0
6;2019;3.89459290155733;6.79150339997501;4.96814481001046;1.97262819009737;1.98299807109397;0;0;0
6;2020;4.81660758999707;5.22237770615932;4.40888135430769;3.03471089515275;3.4968685656778;0;0;0
6;2021;-6.60613142234142;4.15010842608456;2.99718280449587;0.419369502746167;5.03750549832355;0;0;0
6;2022;4.59353208881526;5.32231831570732;4.41991565528892;0.570302035535002;3.69587912417054;0;0;0
6;2023;1.48120625944556;4.41127922241296;2.5644752673854;0.0101263287971808;4.75839057009699;0;0;0
6;2024;7.95956947912691;7.55539678641174;4.79917914522249;4.93510557636979;0.934698229753761;0;0;0
6;2025;1.10864293672949;6.3347302355593;2.86319777362824;0.00417410473600345;2.59491234345824;0;0;0
6;2026;1.37154546963813;7.27177156412543;3.47996145611011;0.793306507790076;0.963013440726789;0;0;0
7;2000;3.00507899614732;6.31742707554226;4.30029472725748;2.93709199016207;1.93703311317219;0;0;0
7;2001;4.5893509667636;4.60009772895704;2.94270190614255;1.47723993571454;4.57372203556923;0;0;0
7;2002;5.42870681141734;4.38874422569056;4.58623757207725;2.87106966140596;4.59555091918277;0;0;0
7;2003;-2.95490450460319;3.32629696252925;3.06432122874909;0;5.69281375530791;0;0;0
7;2004;3.24624873132068;7.04835649332756;3.18718569699916;1.13454025457452;0.773408139059235;0;0;0
7;2005;-0.362552180588051;7.19285123804275;3.42962043168472;1.64348921472815;0.718255803405623;0;0;0
7;2006;3.65470836207295;6.39371060247934;3.93112932570443;2.65206060906877;2.49101287249537;0;0;0
7;2007;5.51639227821432;5.55248541339691;4.06004254889443;2.65788566567797;3.39705033126865;0;0;0
7;2008;1.04011559743885;3.12910217725055;2.19555085072116;0.00222928137553079;6.49916853367199;0;0;0
7;2009;0.305233548245757;6.43835596275003;3.92276485659859;2.56553813397596;1.84255728097845;0;0;0
7;2010;-0.071113990302412;5.97491840231126;3.22686450932704;0.606117045402032;2.81914049864018;0;0;0
7;2011;1.89022385236937;7.04018850906004;3.40906705644147;0.728933590520805;1.25640757938552;0;0;0
7;2012;2.08991765779119;7.01673681129754;4.13732339042462;1.45023131468553;0.909061579512177;0;0;0
7;2013;-0.404206281695589;6.71633870699969;2.69277815526752;0.446104106156582;1.38064898189019;0;0;0
7;2014;5.52542441923155;6.09320877883304;5.04185845903171;1.70434765493292;2.27116995767361;0;0;0
7;2015;2.00809592841653;5.83531147468033;3.16631551562722;0.0888886797006174;2.43818292601524;0;0;0
7;2016;3.14103435232744;6.51914939865028;4.07796905192642;1.68252791094513;1.75557782459792;0;0;0
7;2017;3.83692665535909;3.88916098577881;2.79634209584969;0.63434873320337;4.70079398359317;0;0;0
7;2018;0.847200861247131;4.19752188917548;3.31958789530165;0.757178114875169;4.41302054361946;0;0;0
7;2019;4.8781734098506;4.14528941292453;3.28389731442195;0.0903641986824562;5.98217944131898;0;0;0
7;2020;6.53046422110364;6.54587424628039;6.85964512921274;3.65805955818296;2.21315763800578;0;0;0
7;2021;6.11854727873633;6.19774213589973;3.83350802455718;0.85925489800075;4.18504712726501;0;0;0
7;2022;7.74407575962442;6.68870571603149;7.5722100607768;2.9873135490673;1.75817217754151;0;0;0
7;2023;6.31363464431623;6.2463981487979;3.94522813977808;0.81020454619362;2.78032686998626;0;0;0
7;2024;8.92938167179843;7.23245303105248;3.5370089804525;2.35906816894273;1.87209778372633;0;0;0
7;2025;1.26792333668225;7.16893006474757;2.92184952479081;1.21903695044577;0.952193493065694;0;0;0
7;2026;3.77584263412914;7.37005933910579;3.68540963152247;3.35506778555768;0.587387701555277;0;0;0
8;2000;3.7452651090508;5.6193946623901;3.09479691717342;1.97406434364993;3.63047894035111;0;0;0
8;2001;1.93557094420549;5.81656291879254;4.33563820774335;1.27395326467774;2.42135660115461;0;0;0
8;2002;3.07557032805095;6.39852995794745;6.03015467190626;5.56818349082358;1.58812356408892;0;0;0
8;2003;-1.47891330876702;2.00743749882332;2.87808269820922;0;7.25665575274403;0;0;0
8;2004;1.64175610891559;4.59492134616076;3.22848756309166;0.397416087452868;3.69773101088711;0;0;0
8;2005;-2.21383900224041;5.78355894288419;2.82498284180746;0.756692208554621;2.85854649142775;0;0;0
8;2006;0.997038521639861;6.55610463673411;3.94701447449719;0.526513472390286;2.13196798050213;0;0;0
8;2007;6.18828673094071;6.38040149314785;3.32751130044551;2.09098600131104;2.27847001980252;0;0;0
8;2008;5.60726754286125;5.43707607283631;3.74163767031966;0.500028411570698;3.53191851698447;0;0;0
8;2009;0.584657751823218;6.66493173521101;2.95624703689568;2.67105562677465;1.74304917769041;0;0;0
8;2010;6.43101978711861;6.82477779926712;5.09414790105243;2.21333803436431;1.87605606321746;0;0;0
8;2011;-0.0991853067679442;4.88216164129879;3.26882223770215;0.919959470723246;4.43201076901222;0;0;0
8;2012;4.40804475335847;5.86633879257671;3.81584039201121;0.340180978282264;3.04910152686519;0;0;0
8;2013;-1.28569340492136;6.79866482733125;3.26798238482617;0.997548047217977;1.09234222592676;0;0;0
8;2014;5.85021334351129;5.66120434252031;3.62032471344535;0.620267890303952;3.23102885828274;0;0;0
8;2015;2.34394140370275;5.81833949773135;3.37190164119609;0.768341466002817;2.2389861519266;0;0;0
8;2016;2.8964172324734;5.52703309605678;3.77803066738095;1.80465111104645;3.93670278587431;0;0;0
8;2017;7.18679101578211;6.67977079050917;5.83887849603522;2.63571710975595;2.11713234828478;0;0;0
8;2018;-1.19950450905319;3.29464065353459;3.83206468253493;0.0165115725804381;6.30947577228982;0;0;0
8;2019;6.10465829951615;4.78922140315505;2.94400746916232;0.0941071663908234;5.21180346723855;0;0;0
8;2020;7.0699278928028;6.66240173618658;6.55282019069983;3.52436728630134;1.87352246995819;0;0;0
8;2021;8.35511006060565;3.2140137505156;3.0067417576493;0.433246843491611;6.36437651150412;0;0;0
8;2022;4.86078193434873;4.43501007241527;5.17787063835322;1.15611250981996;4.70622333206109;0;0;0
8;2023;5.68587140512333;6.14196474569077;3.71513720563644;0.966957856740645;3.25722227261758;0;0;0
8;2024;7.53970585466626;7.02358485560589;4.90050490441903;2.21934280271587;1.76102976539916;0;0;0
8;2025;3.65127278702105;4.50167354420652;3.25560161500952;0.0767310947525883;6.59501007241527;0;0;0
8;2026;3.72132339727078;7.31558443114387;4.20409742772593;4.10603865685155;1.41942465713567;0;0;0
9;2000;4.88316477512926;6.04476533925298;6.08550890086587;2.95082076920049;2.51437745285134;0;0;0
9;2001;1.21005923641336;6.22073839276087;3.21604278166392;1.3376028849725;2.48526158327757;0;0;0
9;2002;5.13809940284355;6.08360857755589;4.35350069916425;2.66274558465364;2.86605330763741;0;0;0
9;2003;3.99610128211492;3.53496985121579;2.4934851926082;1.4431920913141;5.82566916950925;0;0;0
9;2004;-0.880302223804446;4.92316073589391;3.08200674689227;0.572830836481141;3.78655982090441;0;0;0
9;2005;-4.24981147382456;5.070637155146;2.87471250400073;0.276909437262631;4.30882316193397;0;0;0
9;2006;-0.925508113557283;6.06640879457921;3.57861430265854;1.78158793295554;2.08905538373592;0;0;0
9;2007;6.87299206358715;6.58016478711005;5.50352543092309;4.15921176718258;2.14627423327269;0;0;0
9;2008;7.98679803309777;6.35509705289858;5.51776938362295;3.78803444988524;2.20869120216886;0;0;0
9;2009;4.91751607564324;7.18065856651645;3.53409217329689;1.02337005728526;1.31724394071909;0;0;0
9;2010;0.349775531476084;4.09039860064457;4.0074582084622;0.723741119244732;5.75014128766031;0;0;0
9;2011;1.89858678108885;2.32384261359066;3.26260968834561;0.00109572816630696;6.88384887782853;0;0;0
9;2012;7.14154849906464;7.32929609477826;2.69158897699519;0.50135297268895;0.774445846005864;0;0;0
9;2013;1.45434072319428;6.66086289020982;2.77107993064838;0.275855128374088;1.76389779365327;0;0;0
9;2014;6.00064268342151;5.46604765955408;3.04286638517532;0.924241060196588;4.32593582750411;0;0;0
9;2015;3.81481030141938;5.64907328644854;4.08348380626047;2.62041371354633;3.02044674627612;0;0;0
9;2016;3.02962676438421;6.44472066804845;3.95485675262593;2.14723132666631;1.89727950652867;0;0;0
9;2017;7.32343150158574;6.64802513910545;5.40566382950319;2.53775230244973;2.69262377432313;0;0;0
9;2018;-4.37840857550204;4.67316441570578;4.51308797831136;0.344582375583849;5.70367690224879;0;0;0
9;2019;7.7412602756607;4.87002219867903;3.24373790154877;0.502581345236526;5.2510643213999;0;0;0
9;2020;5.5461232754091;6.76423428249659;5.55890317644783;4.14773845608786;2.1081284476842;0;0;0
9;2021;3.88008554278937;3.66146415435356;2.58907763376116;1.14882408616579;6.31885278869836;0;0;0
9;2022;2.27220355692327;2.70457837057931;2.54893430936777;0;7.31073409679446;0;0;0
9;2023;1.92939313911914;4.15140303524575;3.26723101858904;0.0377168735633758;5.5755251433843;0;0;0
9;2024;6.81659304190364;6.31275465581778;3.14443783599678;0.367022552967897;4.42536434416339;0;0;0
9;2025;5.4076257682677;6.19790421877594;2.9058657912708;1.82557554824918;2.4756087350176;0;0;0
9;2026;9.70002892503282;5.24419009052337;3.73636681049311;1.04792005052467;4.44644538731304;0;0;0
10;2000;7.7466463221564;6.92837545719523;5.44270310422083;2.28328817719236;1.39456414767855;0;0;0
10;2001;6.83722001338425;6.26470478495351;3.52882234039458;1.97607762862654;2.06915667269699;0;0;0
10;2002;6.42736667528142;5.17894514341853;4.31778547210275;0.911906844278919;4.51959046261226;0;0;0
10;2003;5.91267652399836;6.38693461402196;3.51013146341839;1.04394996140476;2.40376025426644;0;0;0
10;2004;1.03380942682223;5.50606706842225;3.191910575437;0.632406990615624;3.75853023179392;0;0;0
10;2005;1.45116855421048;6.36312041200201;4.36539967035732;1.74251089823352;2.19857788107875;0;0;0
10;2006;0.65375914176518;6.18920411659698;4.06618389817019;3.181186919039;2.58032532959989;0;0;0
10;2007;7.18559927019917;5.11698173272927;3.67514021794755;1.41263459125848;4.09418230301454;0;0;0
10;2008;4.51328104006887;5.78439485921724;3.81069404674901;0.611997042458183;3.55106996948324;0;0;0
10;2009;5.13153564539621;6.41396035045501;3.7061902993313;3.21901179080184;2.06439071728947;0;0;0
10;2010;0.38841749262754;5.36374546655736;4.09791397455624;0.416794832517214;3.56216639938111;0;0;0
10;2011;6.301947048363;4.28012080052168;3.96482425047367;0.436079956321489;5.04670742414881;0;0;0
10;2012;5.21886100409229;5.79596911696496;3.43498823315973;1.11563492158578;2.92301131841669;0;0;0
10;2013;5.81604158358564;5.0295499162201;3.20885191581275;1.2165211572067;5.01667108814604;0;0;0
10;2014;6.3048303093267;3.47474776173304;2.46732292830871;0.0278441950539905;6.60095469723706;0;0;0
10;2015;5.13421797151655;5.41395949468481;4.12011419397572;0.864137067001672;4.0354963210439;0;0;0
10;2016;2.83217884227984;4.54551379587142;3.22274055272486;0.122702898835981;4.52976847992962;0;0;0
10;2017;6.28847791000378;6.08194444682158;3.60651617662412;2.25944607706382;3.45360287812634;0;0;0
10;2018;6.48907335491015;6.45452505609574;3.46792966938174;1.46704052414213;2.82296459336367;0;0;0
10;2019;8.08402071648504;6.71164651898355;6.82784710467268;3.39861673304591;2.10141886699448;0;0;0
10;2020;5.46441348077683;6.60442724156168;4.27184401933584;2.62863013440727;2.19177433682088;0;0;0
10;2021;5.2411024716355;6.75498717200468;5.16676753344778;2.85555540341863;2.36468150800402;0;0;0
10;2022;5.05342522023246;1.97469093859164;3.49002856560933;0.213443807561243;9.85995406225557;0;0;0
10;2023;3.75314230260377;7.35961979841477;4.37049903383544;4.8164821340855;1.56726644747539;0;0;0
10;2024;6.36221928597957;5.46294515026469;3.13826679149501;1.10854948662346;3.71725472342363;0;0;0
10;2025;6.70270988192083;2.51211453970688;1.83722878502881;0;10.0956199969535;0;0;0
10;2026;8.43387514997373;2.80753599797354;2.00520633475334;0;9.10402455889325;0;0;0
