month,vehicle_production_de,registrations_total_de,registrations_bev,bev_share,Lufttemperatur_lag1,Bedeckungsgrad_lag1,Windgeschwindigkeit_lag1,Niederschlagshoehe_lag1,Sonnenscheindauer_lag1,data_status
2026-09-01,402617,238478,58236,0.2441983652927625,20.296710029113278,4.822571236878904,3.1359315041530538,1.5546119681174246,8.540699948397059,forecast
2026-10-01,358653,241710,59716,0.24705556276199428,15.39980698803276,5.4003215155877,3.073870468910724,2.567497600083232,5.566553183239536,forecast
2026-11-01,421758,262599,70043,0.2667308305854284,11.622939309244071,6.309897398598619,3.306929605951015,1.7950484902735497,3.2621154110365413,forecast
2026-12-01,278485,270623,84056,0.3106035776249486,5.584009917480117,6.793939538938726,3.4505576846574826,1.866598107248218,1.684185423723206,forecast
